companyid	industry	year	tariff	inputtariff	ln_tfp	fdi
67	"1514"	1997	.3019231	.172041	.7318609	.0402778
67	"1514"	1998	.2903846	.1685166	.5295299	.0402778
67	"1514"	1999	.2596154	.1577674	.7725684	.0402778
67	"1514"	2000	.3384615	.1883267	.4942032	.0402778
67	"1514"	2001	.3076923	.1896266	.6835348	.0402778
68	"2423"	1995	.5	.175625	.3934055	1
68	"2423"	1996	.3971014	.1379501	-.2455532	1
68	"2423"	1997	.2978261	.105755	-.0660395	1
68	"2423"	1998	.2978261	.1072172	.0817972	1
68	"2423"	1999	.3474638	.1223409	.3361585	1
68	"2423"	2000	.3474638	.1221802	.3204739	1
68	"2423"	2001	.3474638	.1220277	.299239	1
69	"2411"	1995	.4962121	.200545	.0590146	.9153912
69	"2411"	1996	.3840768	.165847	-.0558378	.9435942
69	"2411"	1997	.289863	.1287808	.1942435	.9435942
69	"2411"	1998	.2911526	.1292971	.2064427	.9435942
69	"2411"	1999	.3383394	.1308288	.1906276	.9435942
69	"2411"	2000	.3389689	.1394944	.0735768	.9435942
70	"1711"	1989	1.027625	.2658626	-.1104862	0
70	"1711"	1990	.9764375	.248804	-.1435434	0
70	"1711"	1991	1.029729	.2513515	-.0067852	0
70	"1711"	1992	.633903	.1723241	-.0353756	0
70	"1711"	1993	.85	.237793	-.0160945	.0256359
70	"1711"	1994	.6475	.1815188	.033942	.0463976
70	"1711"	1995	.4965625	.141361	-.0913146	.0671593
70	"1711"	1996	.4896458	.133181	-.1182704	.087921
70	"1711"	1997	.3869792	.0912778	-.0249717	.087921
70	"1711"	1998	.3867708	.0917234	-.0092584	.087921
70	"1711"	1999	.39	.0991868	-.1644962	.087921
70	"1711"	2000	.3136029	.0910482	-.1508667	.087921
70	"1711"	2001	.3117747	.091002	-.1812916	.087921
71	"1711"	1989	1.027625	.2658626	.0000355	0
71	"1711"	1990	.9764375	.248804	.0085534	0
71	"1711"	1991	1.029729	.2513515	.111626	0
71	"1711"	1992	.633903	.1723241	.0693382	0
71	"1711"	1993	.85	.237793	.0927519	.0256359
71	"1711"	1994	.6475	.1815188	.1024564	.0463976
71	"1711"	1998	.3867708	.0917234	-.6171799	
72	"2710"	1991	.8769882	.3228926	-.1398457	0
72	"2710"	1992	.6518231	.246334	.0497628	0
72	"2710"	1994	.4961353	.2106148	-.0907384	.9160228
72	"2710"	1995	.4814009	.1978073	-.0590379	.9092393
72	"2710"	1996	.2941063	.1310722	-.1150437	.9024559
72	"2710"	1997	.2879227	.1115952	-.053204	.9024559
72	"2710"	1998	.2909662	.114358	-.0355378	.9024559
72	"2710"	1999	.3388889	.1330724	.069476	.9024559
72	"2710"	2000	.3384058	.1345301	.1434044	.9024559
72	"2710"	2001	.3384058	.1333308	.072955	.9024559
73	"2891"	1991			-.2015198	0
73	"2891"	1992			-.0525546	0
73	"2891"	1993			-.0431408	.4759358
73	"2891"	1994			-.0654058	.5807487
73	"2891"	1995			.0070292	.6855615
73	"2891"	1996			-.0217914	.7903743
73	"2891"	1997			.0341102	.7903743
73	"2891"	1998			-.0544839	.7903743
73	"2891"	1999			.0498579	.7903743
73	"2891"	2000			.0998314	.7903743
73	"2891"	2001			.0491388	.7903743
74	"2929"	1989	.6269324	.3564686	-.042711	0
74	"2929"	1990	.5549265	.2960579	-.1127849	0
74	"2929"	1992	.4465564	.2238933	-.1297476	0
74	"2929"	1993	.5196256	.2834217	-.1349229	.6794872
74	"2929"	1994	.348599	.194576	-.1247936	.6235898
74	"2929"	1995	.2855072	.1642525	-.0334846	.5676923
74	"2929"	1996	.2971014	.132106	-.0068146	.5117949
74	"2929"	1997	.2283333	.1092836	.072041	.5117949
74	"2929"	1998	.2277295	.1104465	.0108989	.5117949
74	"2929"	1999	.2684541	.1261421	.0676375	.5117949
74	"2929"	2000	.2642512	.1218533	.0674035	.5117949
75	"2421"	1995	.39375	.1763564	.0716896	.8588235
75	"2421"	1996	.3158333	.1428251	.0528846	.9058824
75	"2421"	1997	.2308333	.1114556	.0362485	.9058824
75	"2421"	1998	.2379167	.1129569	.0700739	.9058824
75	"2421"	1999	.2829167	.1227422	.0986252	.9058824
75	"2421"	2000	.2829167	.1274523	.0644285	.9058824
75	"2421"	2001	.2829167	.130025	-.0416251	.9058824
76	"3312"	2000	.2445414	.1279683	.7212807	
76	"3312"	2001	.2438312	.1277866	.7480162	
77	"2919"	1989	.6269324	.3564686	-.0031988	0
77	"2919"	1990	.5549265	.2960579	-.1623953	0
77	"2919"	1991	.6121498	.3059028	-.0043833	0
77	"2919"	1992	.4465564	.2238933	-.0572091	0
77	"2919"	1993	.5196256	.2834217	.2180235	.6794872
77	"2919"	1994	.348599	.194576	.2339101	.6235898
77	"2919"	1995	.2855072	.1642525	.1658926	.5676923
77	"2919"	1996	.2971014	.132106	.1332183	.5117949
77	"2919"	1997	.2283333	.1092836	.2230723	.5117949
77	"2919"	1998	.2277295	.1104465	.2302759	.5117949
77	"2919"	1999	.2684541	.1261421	.2177782	.5117949
77	"2919"	2000	.2642512	.1218533	-.0283182	.5117949
77	"2919"	2001	.2581643	.1213321	.0078476	.5117949
78	"2929"	1989	.6269324	.3564686	.0599389	0
78	"2929"	1990	.5549265	.2960579	.0542	0
78	"2929"	1991	.6121498	.3059028	.0745494	0
78	"2929"	1992	.4465564	.2238933	.0615125	0
78	"2929"	1993	.5196256	.2834217	-.1871771	.6794872
78	"2929"	1994	.348599	.194576	-.0597255	.6235898
78	"2929"	1995	.2855072	.1642525	.0913987	.5676923
78	"2929"	1996	.2971014	.132106	.0756202	.5117949
78	"2929"	1997	.2283333	.1092836	.0282959	.5117949
78	"2929"	1998	.2277295	.1104465	.0838991	.5117949
78	"2929"	1999	.2684541	.1261421	.1284244	.5117949
78	"2929"	2000	.2642512	.1218533	.459174	.5117949
78	"2929"	2001	.2581643	.1213321	.4987668	.5117949
79	"2919"	1993	.5196256	.2834217	-.2840767	.6794872
79	"2919"	1994	.348599	.194576	-.1041096	.6235898
79	"2919"	1996	.2971014	.132106	.1227283	.5117949
79	"2919"	1997	.2283333	.1092836	-.3730961	.5117949
80	"2423"	1997	.2978261	.105755	.3807703	
80	"2423"	1998	.2978261	.1072172	.362756	
80	"2423"	1999	.3474638	.1223409	.3860562	
80	"2423"	2000	.3474638	.1221802	.3432171	
80	"2423"	2001	.3474638	.1220277	.2637457	
81	"1514"	1994	.5923077	.3093226	-.0971599	.0805556
81	"1514"	1995	.4403846	.2409104	-.0774325	.0604167
81	"1514"	1996	.3653846	.2131708	-.0059012	.0402778
81	"1514"	1997	.3019231	.172041	-.0303671	.0402778
81	"1514"	1998	.2903846	.1685166	-.0877091	.0402778
81	"1514"	1999	.2596154	.1577674	-.0073899	.0402778
81	"1514"	2000	.3384615	.1883267	.0236732	.0402778
81	"1514"	2001	.3076923	.1896266	.16882	.0402778
82	"2424"	1995	.5	.2176767	.3712803	0
82	"2424"	1996	.5	.1727028	.3157082	0
82	"2424"	1997	.4	.13315	.3251339	0
82	"2424"	1998	.4	.1341039	.2401481	0
82	"2424"	1999	.4	.1492679	.4376395	0
82	"2424"	2000	.35	.1484582	.001421	0
82	"2424"	2001	.35	.1478951	.325368	0
83	"0111"	1999	.2188775	.0353254	.0256592	
83	"0111"	2000	.2856009	.0384353	-.0454179	
83	"0111"	2001	.3264172	.0406058	.0239884	
84	"2520"	1994	.6453125	.2443269	.5052709	.4837209
84	"2520"	1995	.4953125	.1866716	.553121	.6127907
84	"2520"	1996	.428125	.1546578	.5895993	.7418604
84	"2520"	1997	.334375	.1236293	.5001572	.7418604
84	"2520"	1998	.334375	.1252032	.5071061	.7418604
84	"2520"	1999	.3671875	.1371433	.5720475	.7418604
84	"2520"	2000	.35	.1335975	.4198937	.7418604
85	"2922"	1994	.5884615	.2128415	.3014872	.9
85	"2922"	1995	.25	.1825635	.3089603	.8
85	"2922"	1996	.25	.1344274	.1398982	.7
85	"2922"	1997	.2	.1133231	.1949704	.7
85	"2922"	1998	.2	.1148502	.2417825	.7
85	"2922"	1999	.25	.1340913	.2975274	.7
85	"2922"	2000	.25	.1303008	.2404079	.7
86	"3210"	1996	.3783217	.1641322	.6274564	1
86	"3210"	1997	.3088578	.1337184	.2010344	1
86	"3210"	1998	.3060981	.1342182	.249331	1
86	"3210"	1999	.2037483	.1484053	.1264924	1
86	"3210"	2000	.1554175	.1411135	.5843779	1
86	"3210"	2001	.1353709	.1388524	.4640144	1
87	"1514"	1996	.3653846	.2131708	.5985302	.0402778
87	"1514"	1997	.3019231	.172041	.4889016	.0402778
87	"1514"	1998	.2903846	.1685166	.5155156	.0402778
87	"1514"	1999	.2596154	.1577674	.6318387	.0402778
87	"1514"	2000	.3384615	.1883267	.4691012	.0402778
88	"1810"	1997	.3972222	.1295447	.3420796	
88	"1810"	1998	.3972222	.1308471	-.1411817	
88	"1810"	1999	.3986111	.1377383	.3228555	
88	"1810"	2000	.35	.1221087	-.1355592	
88	"1810"	2001	.35	.1220941	.1094399	
89	"3130"	1999	.385	.1860715	.0592224	
89	"3130"	2000	.34	.1794457	.2108369	
89	"3130"	2001	.33	.1793418	.3103589	
90	"2429"	1994	.65	.2062594	.660288	.1873846
90	"2429"	1995	.5	.1616714	.6390201	.2655385
90	"2429"	1996	.4	.1345439	.5893196	.3436923
90	"2429"	1997	.275	.107806	.6041527	.3436923
90	"2429"	1998	.275	.1070277	.7132443	.3436923
90	"2429"	1999	.3	.112399	.5285945	.3436923
90	"2429"	2000	.3	.1192155	.4672901	.3436923
90	"2429"	2001	.3	.119507	.5531451	.3436923
91	"1549"	1999	.2958333	.0657444	.8105384	
91	"1549"	2000	.3517361	.0753271	-.2882479	
91	"1549"	2001	.436169	.1274908	-.3918803	
92	"1810"	1995	.5	.1819078	.1405795	0
92	"1810"	1996	.4972222	.166859	.0170623	0
92	"1810"	1997	.3972222	.1295447	-.1879448	0
92	"1810"	1998	.3972222	.1308471	.1380978	0
92	"1810"	1999	.3986111	.1377383	.1017871	0
92	"1810"	2000	.35	.1221087	.0466085	0
92	"1810"	2001	.35	.1220941	.1568554	0
93	"2893"	1995	.39375	.1827587	.6951649	.1875569
93	"2893"	1996	.33125	.13208	.7258576	.1250379
93	"2893"	1997	.2927083	.1143067	1.008916	.1250379
93	"2893"	1998	.3020833	.1160311	.7597328	.1250379
93	"2893"	1999	.3197917	.1319536	.3796252	.1250379
93	"2893"	2000	.33125	.1288012	.6366255	.1250379
93	"2893"	2001	.334375	.1285885	.8638315	.1250379
94	"2893"	1995	.39375	.1827587	.719534	.1875569
94	"2893"	1996	.33125	.13208	.5475025	.1250379
94	"2893"	1997	.2927083	.1143067	.7101518	.1250379
94	"2893"	1998	.3020833	.1160311	.1864464	.1250379
94	"2893"	1999	.3197917	.1319536	.345328	.1250379
94	"2893"	2000	.33125	.1288012	.5346563	.1250379
94	"2893"	2001	.334375	.1285885	.3345115	.1250379
95	"2423"	1989	.9961352	.3472508	.0827746	0
95	"2423"	1990	.642029	.2723157	.054218	0
95	"2423"	1991	.6391304	.2702357	.1426168	0
95	"2423"	1992	.5821739	.2243633	.1619036	0
95	"2423"	1993	.85	.3168643	.0887632	1
95	"2423"	1994	.65	.2320013	.0844472	1
95	"2423"	1995	.5	.175625	.083509	1
95	"2423"	1996	.3971014	.1379501	.0515293	1
95	"2423"	1997	.2978261	.105755	.057904	1
95	"2423"	1998	.2978261	.1072172	.0903214	1
95	"2423"	1999	.3474638	.1223409	.1690516	1
95	"2423"	2000	.3474638	.1221802	.1656913	1
95	"2423"	2001	.3474638	.1220277	.1757534	1
96	"2411"	1989	.9903635	.3844801	-.3061664	0
96	"2411"	1990	.7744901	.3188152	-.2488765	0
96	"2411"	1991	.7477491	.3139919	-.1941109	0
96	"2411"	1992	.6439593	.2501145	-.1345405	0
96	"2411"	1993	.8395789	.3508435	-.2071785	.8589854
96	"2411"	1994	.6420454	.2588655	-.210936	.8871883
96	"2411"	1995	.4962121	.200545	-.1426392	.9153912
96	"2411"	1996	.3840768	.165847	-.1600307	.9435942
96	"2411"	1997	.289863	.1287808	-.1459987	.9435942
96	"2411"	1998	.2911526	.1292971	-.1351768	.9435942
96	"2411"	1999	.3383394	.1308288	-.1512698	.9435942
96	"2411"	2000	.3389689	.1394944	-.2665697	.9435942
96	"2411"	2001	.3399159	.1366441	-.1911789	.9435942
97	"2421"	1993	.7472916	.3388944	.1084536	.7647059
97	"2421"	1995	.39375	.1763564	-.039437	.8588235
97	"2421"	1996	.3158333	.1428251	.046762	.9058824
97	"2421"	1997	.2308333	.1114556	.019732	.9058824
97	"2421"	1998	.2379167	.1129569	-.0616564	.9058824
97	"2421"	1999	.2829167	.1227422	-.0238063	.9058824
97	"2421"	2000	.2829167	.1274523	-.1604953	.9058824
97	"2421"	2001	.2829167	.130025	-.2069259	.9058824
98	"2720"	1991	.8253323	.3444063	-.1657287	0
98	"2720"	1992	.6302004	.2696148	-.0663858	0
98	"2720"	1993	.7560785	.3660302	-.0457587	.9331604
98	"2720"	1994	.4917721	.221131	-.0802909	.9354172
98	"2720"	1995	.4371835	.1901498	-.0211761	.937674
98	"2720"	1996	.2974051	.1369311	-.0639342	.9399308
98	"2720"	1997	.2860759	.1195282	-.0087838	.9399308
98	"2720"	1998	.2910759	.1218471	-.0200251	.9399308
98	"2720"	1999	.3332278	.1378234	.0184935	.9399308
98	"2720"	2000	.3313291	.1361787	.094375	.9399308
98	"2720"	2001	.331962	.1357694	-.0663148	.9399308
99	"2610"	1989	.9454545	.3317152	-.1769767	0
99	"2610"	1990	.9159091	.2846793	-.1316068	0
99	"2610"	1991	.9454545	.2865551	-.1006078	0
99	"2610"	1992	.6409091	.2159742	-.0518419	0
99	"2610"	1993	.85	.3014093	-.4073694	.2111111
99	"2610"	1994	.65	.2143665	-.1923934	.2188889
99	"2610"	1995	.4886364	.1640197	-.1186809	.2266667
99	"2610"	1996	.4886364	.1311511	-.1980899	.2344444
99	"2610"	1997	.3909091	.1060557	-.0599855	.2344444
99	"2610"	1998	.3909091	.1084371	-.130671	.2344444
99	"2610"	1999	.3931818	.1187696	-.0925123	.2344444
99	"2610"	2000	.3454546	.1153826	-.1374741	.2344444
99	"2610"	2001	.3448864	.1146305	-.0970365	.2344444
100	"2423"	1989	.9961352	.3472508	-.271232	0
100	"2423"	1990	.642029	.2723157	-.2474403	0
100	"2423"	1991	.6391304	.2702357	-.125618	0
100	"2423"	1992	.5821739	.2243633	-.0896946	0
100	"2423"	1993	.85	.3168643	-.1637727	1
100	"2423"	1994	.65	.2320013	-.1138293	1
100	"2423"	1995	.5	.175625	-.1291707	1
100	"2423"	1996	.3971014	.1379501	-.136317	1
100	"2423"	1997	.2978261	.105755	-.0357861	1
100	"2423"	1998	.2978261	.1072172	.0036595	1
100	"2423"	1999	.3474638	.1223409	.052876	1
100	"2423"	2000	.3474638	.1221802	-.0373913	1
101	"2731"	1998	.2915229	.1314719	-1.1074	
101	"2731"	2000	.3393401	.1515179	-1.120833	
102	"2520"	1994	.6453125	.2443269	-.1831841	.4837209
102	"2520"	1995	.4953125	.1866716	.3867856	.6127907
102	"2520"	1996	.428125	.1546578	.4876928	.7418604
102	"2520"	1997	.334375	.1236293	.8481268	.7418604
102	"2520"	1998	.334375	.1252032	.9295914	.7418604
102	"2520"	1999	.3671875	.1371433	1.000316	.7418604
102	"2520"	2000	.35	.1335975	1.020787	.7418604
102	"2520"	2001	.35	.1337666	1.081774	.7418604
103	"2925"	1989	.5525568	.3725833	.0641212	0
103	"2925"	1990	.4661458	.3109223	.019992	0
103	"2925"	1991	.5300189	.3215765	.0722503	0
103	"2925"	1992	.4318182	.2345332	.0900995	0
103	"2925"	1993	.4633523	.2969085	.0897472	.9585492
103	"2925"	1994	.2772727	.2027781	.0888347	.9668394
103	"2925"	1995	.2556818	.1722477	.1594926	.9751295
103	"2925"	1996	.2954545	.1405289	.1530456	.9834197
103	"2925"	1997	.2121212	.1156833	-.0283702	.9834197
103	"2925"	1998	.225	.1170149	.1787563	.9834197
103	"2925"	1999	.2590909	.1337404	.318876	.9834197
103	"2925"	2000	.2613636	.1296134	.3231405	.9834197
103	"2925"	2001	.2545455	.1286945	.4036972	.9834197
104	"3110"	1994	.4459441	.2292042	.0393577	.9
104	"3110"	1995	.3018648	.1807839	.1336694	.8
104	"3110"	1996	.2903846	.1473795	.1610165	.7
104	"3110"	1997	.228718	.1207117	.0162687	.7
104	"3110"	1998	.2210256	.1220183	.179574	.7
104	"3110"	1999	.2618803	.1348306	.2340338	.7
104	"3110"	2000	.2556177	.1291355	.302214	.7
104	"3110"	2001	.2465579	.1275231	.1994676	.7
105	"1711"	1999	.39	.0991868	.2671447	
105	"1711"	2000	.3136029	.0910482	.2799087	
106	"2411"	1989	.9903635	.3844801	-.0718172	0
106	"2411"	1990	.7744901	.3188152	.030492	0
106	"2411"	1991	.7477491	.3139919	.070877	0
106	"2411"	1992	.6439593	.2501145	.0129527	0
106	"2411"	1993	.8395789	.3508435	-.1050419	.8589854
106	"2411"	1994	.6420454	.2588655	-.1022544	.8871883
106	"2411"	1995	.4962121	.200545	-.1829119	.9153912
106	"2411"	1996	.3840768	.165847	-.1102272	.9435942
106	"2411"	1997	.289863	.1287808	-.0234373	.9435942
106	"2411"	1998	.2911526	.1292971	-.1117233	.9435942
106	"2411"	1999	.3383394	.1308288	.0692251	.9435942
106	"2411"	2000	.3389689	.1394944	-.0765779	.9435942
106	"2411"	2001	.3399159	.1366441	-.2127423	.9435942
107	"2710"	1996	.2941063	.1310722	.1441431	.9024559
107	"2710"	1997	.2879227	.1115952	.1144204	.9024559
107	"2710"	1998	.2909662	.114358	.112439	.9024559
107	"2710"	1999	.3388889	.1330724	.2302307	.9024559
107	"2710"	2000	.3384058	.1345301	.164701	.9024559
108	"3430"	1992	.6375	.2326791	.0515969	0
108	"3430"	1993	.845	.2972887	.0376366	.9428571
108	"3430"	1998	.355	.1167479	.2130663	
108	"3430"	1999	.37875	.1324771	.2754291	
108	"3430"	2000	.34	.1265243	.248501	
108	"3430"	2001	.3275	.1257805	.1581791	
109	"2411"	1990	.7744901	.3188152	-.2933185	0
109	"2411"	1991	.7477491	.3139919	-.1991186	0
109	"2411"	1992	.6439593	.2501145	-.1685358	0
109	"2411"	1993	.8395789	.3508435	-.209587	.8589854
109	"2411"	1994	.6420454	.2588655	-.2262598	.8871883
109	"2411"	1995	.4962121	.200545	-.2336286	.9153912
109	"2411"	1996	.3840768	.165847	-.1750506	.9435942
109	"2411"	1997	.289863	.1287808	-.2599267	.9435942
109	"2411"	1998	.2911526	.1292971	-.8701748	.9435942
109	"2411"	1999	.3383394	.1308288	-.5295934	.9435942
109	"2411"	2000	.3389689	.1394944	-.5497788	.9435942
110	"2710"	2001	.3384058	.1333308	.1119011	
111	"1711"	1992	.633903	.1723241	.0157756	0
111	"1711"	1994	.6475	.1815188	-.0087412	.0463976
111	"1711"	1995	.4965625	.141361	.0211494	.0671593
111	"1711"	1996	.4896458	.133181	-.0092314	.087921
111	"1711"	1997	.3869792	.0912778	.1462634	.087921
111	"1711"	1998	.3867708	.0917234	.2042414	.087921
111	"1711"	1999	.39	.0991868	.3485942	.087921
111	"1711"	2000	.3136029	.0910482	.3575256	.087921
111	"1711"	2001	.3117747	.091002	.3230358	.087921
112	"2423"	1993	.85	.3168643	-.0666772	1
112	"2423"	1994	.65	.2320013	-.1109186	1
112	"2423"	1995	.5	.175625	-.0518268	1
112	"2423"	1996	.3971014	.1379501	-.2843745	1
112	"2423"	1997	.2978261	.105755	-.1340835	1
112	"2423"	1998	.2978261	.1072172	-.1633973	1
112	"2423"	1999	.3474638	.1223409	-.2439673	1
112	"2423"	2000	.3474638	.1221802	-.2677459	1
112	"2423"	2001	.3474638	.1220277	-.3754351	1
113	"2929"	1997	.2283333	.1092836	-.0280585	
113	"2929"	1998	.2277295	.1104465	.1255904	
113	"2929"	1999	.2684541	.1261421	.1938842	
113	"2929"	2000	.2642512	.1218533	.2304987	
114	"1721"	1995	.5	.1867262	.0522499	.2512195
114	"1721"	1996	.5	.1753114	.0797084	.3341464
114	"1721"	1997	.39625	.1371863	.250401	.3341464
114	"1721"	1998	.4	.1376888	.3286247	.3341464
114	"1721"	1999	.4	.1435489	.4535592	.3341464
114	"1721"	2000	.3425	.1265298	.4590259	.3341464
114	"1721"	2001	.3425	.1258705	.3372617	.3341464
115	"7220"	1999		.0493221	1.179808	
115	"7220"	2000		.0472774	1.813327	
115	"7220"	2001		.0474241	.4621928	
116	"2423"	1993	.85	.3168643	.4159943	1
116	"2423"	1994	.65	.2320013	.5647564	1
116	"2423"	1995	.5	.175625	.5849387	1
116	"2423"	1996	.3971014	.1379501	.5267195	1
117	"1512"	1991	.7428572	.2361526	.2294807	0
117	"1512"	1992	.3642857	.1669568	.2584602	0
117	"1512"	1993	.4857143	.2325361	.3552723	.3673469
117	"1512"	1994	.4063492	.1547858	.3811962	.4938776
117	"1512"	1995	.3071429	.1247282	.4243951	.6204082
117	"1512"	1996	.2714286	.1067485	.3334935	.7469388
117	"1512"	1997	.2142857	.091434	.1327747	.7469388
117	"1512"	1998	.2142857	.0923856	-.492434	.7469388
117	"1512"	1999	.1785714	.0964671	-1.963241	.7469388
117	"1512"	2000	.3071429	.1136061	-1.008905	.7469388
118	"3120"	1989	.7602739	.3807743	.0097492	0
118	"3120"	1990	.5994493	.3244039	.0440974	0
118	"3120"	1991	.7527215	.3342354	.1277533	0
118	"3120"	1992	.4305025	.2400059	.1550408	0
118	"3120"	1993	.66581	.32391	.0128142	1
118	"3120"	1994	.4459441	.2292042	.035565	.9
118	"3120"	1995	.3018648	.1807839	.1484986	.8
118	"3120"	1996	.2903846	.1473795	.2176868	.7
118	"3120"	1997	.228718	.1207117	.2944766	.7
118	"3120"	1998	.2210256	.1220183	.3252332	.7
118	"3120"	1999	.2618803	.1348306	.3677522	.7
118	"3120"	2000	.2556177	.1291355	.3810646	.7
118	"3120"	2001	.2465579	.1275231	.3503987	.7
119	"2813"	1989	.8366049	.3954145	-.5139389	0
119	"2813"	1990	.5668827	.3308184	-.4913785	0
119	"2813"	1991	.623642	.3378147	-.2990894	0
119	"2813"	1992	.3998766	.2443149	-.03078	0
119	"2813"	1993	.4916667	.3126554	-.0427212	.9038461
119	"2813"	1994	.2666667	.2149855	-.0036944	.9230769
119	"2813"	1995	.2592593	.1800659	.0318872	.9423077
119	"2813"	1999	.2462963	.1354341	-.1872464	
119	"2813"	2000	.2462963	.1310455	-.258441	
120	"2423"	1997	.2978261	.105755	-.2133184	
120	"2423"	1998	.2978261	.1072172	-.2756408	
120	"2423"	2000	.3474638	.1221802	-.1657032	
120	"2423"	2001	.3474638	.1220277	-.2535231	
121	"2411"	1995	.4962121	.200545	-.3136625	.9153912
121	"2411"	1996	.3840768	.165847	.0170913	.9435942
121	"2411"	1997	.289863	.1287808	.1682981	.9435942
121	"2411"	1998	.2911526	.1292971	.1418833	.9435942
121	"2411"	1999	.3383394	.1308288	.2202374	.9435942
121	"2411"	2000	.3389689	.1394944	.1275869	.9435942
121	"2411"	2001	.3399159	.1366441	.0056202	.9435942
122	"2411"	1989	.9903635	.3844801	-.0354931	0
122	"2411"	1990	.7744901	.3188152	-.2064293	0
122	"2411"	1991	.7477491	.3139919	-.1889626	0
122	"2411"	1992	.6439593	.2501145	-.1391611	0
122	"2411"	1993	.8395789	.3508435	-.1944377	.8589854
122	"2411"	1994	.6420454	.2588655	-.1760729	.8871883
122	"2411"	1995	.4962121	.200545	-.1694298	.9153912
122	"2411"	1996	.3840768	.165847	-.1463751	.9435942
122	"2411"	1997	.289863	.1287808	-.1177054	.9435942
122	"2411"	1998	.2911526	.1292971	.0334033	.9435942
122	"2411"	1999	.3383394	.1308288	-.0792702	.9435942
122	"2411"	2000	.3389689	.1394944	-.1281982	.9435942
122	"2411"	2001	.3399159	.1366441	-.0683436	.9435942
123	"3430"	1989	.945	.3713373	.321271	0
123	"3430"	1990	.6653571	.3052318	.2957503	0
123	"3430"	1991	.94125	.3227997	.277113	0
123	"3430"	1992	.6375	.2326791	.3256977	0
123	"3430"	1999	.37875	.1324771	.4186774	
123	"3430"	2000	.34	.1265243	.5083476	
123	"3430"	2001	.3275	.1257805	.3986925	
124	"3430"	1999	.37875	.1324771	.0949341	
124	"3430"	2000	.34	.1265243	.0136387	
125	"2411"	1997	.289863	.1287808	-.3429604	
125	"2411"	1998	.2911526	.1292971	-.3523538	
125	"2411"	1999	.3383394	.1308288	-.5636875	
125	"2411"	2000	.3389689	.1394944	-.1454205	
126	"3140"	1993	.85	.384275	.0108464	0
126	"3140"	1994	.65	.2678553	.3267738	.2
126	"3140"	1995	.5	.2148411	.3866413	.4
126	"3140"	1996	.5	.1671044	.373558	.6
126	"3140"	1997	.4	.1421458	.3679098	.6
126	"3140"	1998	.4	.1440728	.4110626	.6
126	"3140"	1999	.4	.1612339	.4529797	.6
126	"3140"	2000	.35	.1557208	.2349303	.6
126	"3140"	2001	.35	.1557338	.2336262	.6
127	"1711"	1994	.6475	.1815188	.0184583	.0463976
127	"1711"	1995	.4965625	.141361	.0697817	.0671593
127	"1711"	1996	.4896458	.133181	.0255666	.087921
