year	iso	hs2	description	xusa	dtariff_zaf
2023	"DOM"	72	"Iron and steel"	31285813	-.0085765
2023	"DOM"	73	"Iron or steel articles"	31177056	.3128074
2023	"DOM"	74	"Copper and articles thereof"	1310625.4	-.0005598
2023	"DOM"	75	"Nickel and articles thereof"	668	0
2023	"DOM"	76	"Aluminium and articles thereof"	1.098e+08	.3316131
2023	"DOM"	81	"Metals; n.e.c., cermets and articles thereof"	0	-.0359292
2023	"DOM"	82	"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal"	1734894	.2275527
2023	"DOM"	83	"Metal; miscellaneous products of base metal"	65361347	.196492
2023	"DOM"	84	"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof"	1.014e+08	.2623709
2023	"DOM"	85	"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles"	1.154e+09	.1946234
2023	"DOM"	86	"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds"	161945.5	.4039189
2023	"DOM"	87	"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof"	10139844	.051481
2023	"DOM"	88	"Aircraft, spacecraft and parts thereof"	5658486.3	.2847588
2023	"DOM"	89	"Ships, boats and floating structures"	674953.95	-.0000545
2023	"DOM"	90	"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories"	1.293e+09	.2389151
2023	"DOM"	91	"Clocks and watches and parts thereof"	692448.16	-.066625
2023	"DOM"	92	"Musical instruments; parts and accessories of such articles"	46293.394	.3183485
2023	"DOM"	93	"Arms and ammunition; parts and accessories thereof"	0	.286335
2023	"DOM"	94	"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings"	14094498	.2306681
2023	"DOM"	95	"Toys, games and sports requisites; parts and accessories thereof"	14614124	.1546664
2023	"DOM"	96	"Miscellaneous manufactured articles"	86263293	.2930574
2023	"DOM"	97	"Works of art; collectors' pieces and antiques"	78127.123	.0266496
2023	"ECU"	1	"Animals; live"	2119521.9	.2998794
2023	"ECU"	3	"Fish and crustaceans, molluscs and other aquatic invertebrates"	1.616e+09	.2695801
2023	"ECU"	5	"Animal originated products; not elsewhere specified or included"	1975771.1	.211838
2023	"ECU"	6	"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage"	3.549e+08	.0463006
2023	"ECU"	7	"Vegetables and certain roots and tubers; edible"	1.747e+08	.3815568
2023	"ECU"	8	"Fruit and nuts, edible; peel of citrus fruit or melons"	7.653e+08	.008914
2023	"ECU"	9	"Coffee, tea, mate and spices"	7339797.7	.1295705
2023	"ECU"	10	"Cereals"	940328.6	.148613
2023	"ECU"	11	"Products of the milling industry; malt, starches, inulin, wheat gluten"	11404749	.2906313
2023	"ECU"	12	"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder"	1466425.5	.1585621
2023	"ECU"	13	"Lac; gums, resins and other vegetable saps and extracts"	88734.4	-.003356
2023	"ECU"	15	"Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes"	16134663	.2665942
2023	"ECU"	17	"Sugars and sugar confectionery"	10112482	.1052064
2023	"ECU"	18	"Cocoa and cocoa preparations"	2.322e+08	.1285696
2023	"ECU"	19	"Preparations of cereals, flour, starch or milk; pastrycooks' products"	11890264	.1462482
2023	"ECU"	20	"Preparations of vegetables, fruit, nuts or other parts of plants"	1.559e+08	.031764
2023	"ECU"	21	"Miscellaneous edible preparations"	13939960	.0135984
2023	"ECU"	22	"Beverages, spirits and vinegar"	3210861	.0710093
2023	"ECU"	23	"Food industries, residues and wastes thereof; prepared animal fodder"	13058538	.2773979
2023	"ECU"	24	"Tobacco and manufactured tobacco substitutes"	42674.9	.3328495
2023	"ECU"	25	"Salt; sulphur; earths, stone; plastering materials, lime and cement"	2199.2	.0193265
2023	"ECU"	26	"Ores, slag and ash"	0	.0024819
2023	"ECU"	27	"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes"	2.988e+09	.0105379
2023	"ECU"	28	"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes"	44084.5	.0151988
2023	"ECU"	29	"Organic chemicals"	126491.2	.0660566
2023	"ECU"	30	"Pharmaceutical products"	178291.4	.1072435
2023	"ECU"	31	"Fertilizers"	80036.4	.0853198
2023	"ECU"	32	"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks"	213950.5	.0814083
2023	"ECU"	33	"Essential oils and resinoids; perfumery, cosmetic or toilet preparations"	1430627.5	.1874122
2023	"ECU"	34	"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, 'dental waxes' and dental preparations with a basis of plaster"	303835.8	.2777111
2023	"ECU"	35	"Albuminoidal substances; modified starches; glues; enzymes"	4282254.8	.2923339
2023	"ECU"	36	"Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations"	1217.9	.1898864
2023	"ECU"	38	"Chemical products n.e.c."	434685.8	.0995381
2023	"ECU"	39	"Plastics and articles thereof"	27393987	.0919287
2023	"ECU"	40	"Rubber and articles thereof"	34773303	.0523088
2023	"ECU"	41	"Raw hides and skins (other than furskins) and leather"	80588.4	.0238002
2023	"ECU"	42	"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)"	424992.3	.0501756
2023	"ECU"	43	"Furskins and artificial fur; manufactures thereof"	0	.1911124
2023	"ECU"	44	"Wood and articles of wood; wood charcoal"	1.012e+08	.0198267
2023	"ECU"	47	"Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard"	4264	.1695981
2023	"ECU"	48	"Paper and paperboard; articles of paper pulp, of paper or paperboard"	3049917.1	.1752228
2023	"ECU"	49	"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans"	2495515.1	.120267
2023	"ECU"	51	"Wool, fine or coarse animal hair; horsehair yarn and woven fabric"	5214.4	.2776226
2023	"ECU"	52	"Cotton"	11050.4	.111696
2023	"ECU"	53	"Vegetable textile fibres; paper yarn and woven fabrics of paper yarn"	10	.2944262
2023	"ECU"	54	"Man-made filaments"	137.8	.2960315
2023	"ECU"	55	"Man-made staple fibres"	20020.6	.1434913
2023	"ECU"	56	"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof"	144215.9	.2516485
2023	"ECU"	57	"Carpets and other textile floor coverings"	163497	.238394
2023	"ECU"	58	"Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery"	46516.7	.2593389
2023	"ECU"	59	"Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use"	3675.9	.2905252
2023	"ECU"	61	"Apparel and clothing accessories; knitted or crocheted"	3375036.1	.2028747
2023	"ECU"	62	"Apparel and clothing accessories; not knitted or crocheted"	3081148.4	.2670021
2023	"ECU"	63	"Textiles, made up articles; sets; worn clothing and worn textile articles; rags"	1656790.6	.1989086
2023	"ECU"	64	"Footwear; gaiters and the like; parts of such articles"	22348.6	.0004978
2023	"ECU"	65	"Headgear and parts thereof"	5091018.6	.2247009
2023	"ECU"	66	"Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops; and parts thereof"	316.7	.3240977
2023	"ECU"	67	"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair"	36688.6	.287054
2023	"ECU"	68	"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof"	2370222	.1879873
2023	"ECU"	69	"Ceramic products"	10185613	.2053897
2023	"ECU"	70	"Glass and glassware"	1381081.8	-.0078086
2023	"ECU"	71	"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin"	3.836e+08	.0000545
2023	"ECU"	72	"Iron and steel"	179346	-.0085765
2023	"ECU"	73	"Iron or steel articles"	2145207.2	.3128074
2023	"ECU"	74	"Copper and articles thereof"	1116691.6	-.0005598
2023	"ECU"	75	"Nickel and articles thereof"	3034.4	0
2023	"ECU"	76	"Aluminium and articles thereof"	77671111	.3316131
2023	"ECU"	81	"Metals; n.e.c., cermets and articles thereof"	0	-.0359292
2023	"ECU"	82	"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal"	1951492	.2275527
2023	"ECU"	83	"Metal; miscellaneous products of base metal"	2104280.8	.196492
2023	"ECU"	84	"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof"	12498293	.2623709
2023	"ECU"	85	"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles"	69343656	.1946234
2023	"ECU"	86	"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds"	102050	.4039189
2023	"ECU"	87	"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof"	671538.6	.051481
2023	"ECU"	88	"Aircraft, spacecraft and parts thereof"	28539469	.2847588
2023	"ECU"	89	"Ships, boats and floating structures"	5418.1	-.0000545
2023	"ECU"	90	"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories"	4196911.4	.2389151
2023	"ECU"	91	"Clocks and watches and parts thereof"	17574.5	-.066625
2023	"ECU"	92	"Musical instruments; parts and accessories of such articles"	35072.6	.3183485
2023	"ECU"	93	"Arms and ammunition; parts and accessories thereof"	0	.286335
2023	"ECU"	94	"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings"	9150468.3	.2306681
2023	"ECU"	95	"Toys, games and sports requisites; parts and accessories thereof"	1713707.4	.1546664
2023	"ECU"	96	"Miscellaneous manufactured articles"	782595.2	.2930574
2023	"ECU"	97	"Works of art; collectors' pieces and antiques"	33701.9	.0266496
2023	"EGY"	1	"Animals; live"	146988.9	.2998794
2023	"EGY"	3	"Fish and crustaceans, molluscs and other aquatic invertebrates"	26177575	.2695801
2023	"EGY"	5	"Animal originated products; not elsewhere specified or included"	136701.63	.211838
2023	"EGY"	6	"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage"	68439	.0463006
2023	"EGY"	7	"Vegetables and certain roots and tubers; edible"	43711874	.3815568
2023	"EGY"	8	"Fruit and nuts, edible; peel of citrus fruit or melons"	19406634	.008914
2023	"EGY"	9	"Coffee, tea, mate and spices"	3684089.2	.1295705
2023	"EGY"	10	"Cereals"	68160	.148613
2023	"EGY"	11	"Products of the milling industry; malt, starches, inulin, wheat gluten"	899781.39	.2906313
2023	"EGY"	12	"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder"	53010855	.1585621
2023	"EGY"	13	"Lac; gums, resins and other vegetable saps and extracts"	44030	-.003356
2023	"EGY"	15	"Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes"	2322588.8	.2665942
2023	"EGY"	17	"Sugars and sugar confectionery"	14652091	.1052064
2023	"EGY"	18	"Cocoa and cocoa preparations"	10665	.1285696
2023	"EGY"	19	"Preparations of cereals, flour, starch or milk; pastrycooks' products"	6455060.1	.1462482
2023	"EGY"	20	"Preparations of vegetables, fruit, nuts or other parts of plants"	97005592	.031764
2023	"EGY"	21	"Miscellaneous edible preparations"	19972519	.0135984
2023	"EGY"	22	"Beverages, spirits and vinegar"	60367	.0710093
2023	"EGY"	23	"Food industries, residues and wastes thereof; prepared animal fodder"	2055683.8	.2773979
2023	"EGY"	24	"Tobacco and manufactured tobacco substitutes"	25200	.3328495
2023	"EGY"	25	"Salt; sulphur; earths, stone; plastering materials, lime and cement"	42484090	.0193265
2023	"EGY"	26	"Ores, slag and ash"	12.5	.0024819
2023	"EGY"	27	"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes"	121978	.0105379
2023	"EGY"	28	"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes"	14205323	.0151988
2023	"EGY"	29	"Organic chemicals"	2406103	.0660566
2023	"EGY"	30	"Pharmaceutical products"	2688683.9	.1072435
2023	"EGY"	31	"Fertilizers"	40634906	.0853198
2023	"EGY"	32	"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks"	7271813.6	.0814083
2023	"EGY"	33	"Essential oils and resinoids; perfumery, cosmetic or toilet preparations"	8612994.5	.1874122
2023	"EGY"	34	"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, 'dental waxes' and dental preparations with a basis of plaster"	10037837	.2777111
2023	"EGY"	35	"Albuminoidal substances; modified starches; glues; enzymes"	6340092.1	.2923339
2023	"EGY"	36	"Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations"	0	.1898864
2023	"EGY"	38	"Chemical products n.e.c."	7143795.5	.0995381
2023	"EGY"	39	"Plastics and articles thereof"	28419579	.0919287
2023	"EGY"	40	"Rubber and articles thereof"	395374.34	.0523088
2023	"EGY"	41	"Raw hides and skins (other than furskins) and leather"	103326.37	.0238002
2023	"EGY"	42	"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)"	102273.68	.0501756
2023	"EGY"	43	"Furskins and artificial fur; manufactures thereof"	0	.1911124
2023	"EGY"	44	"Wood and articles of wood; wood charcoal"	2372605.3	.0198267
2023	"EGY"	47	"Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard"	0	.1695981
2023	"EGY"	48	"Paper and paperboard; articles of paper pulp, of paper or paperboard"	5960887.9	.1752228
2023	"EGY"	49	"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans"	135948.6	.120267
2023	"EGY"	51	"Wool, fine or coarse animal hair; horsehair yarn and woven fabric"	376569.7	.2776226
2023	"EGY"	52	"Cotton"	2509808.6	.111696
2023	"EGY"	53	"Vegetable textile fibres; paper yarn and woven fabrics of paper yarn"	121185.57	.2944262
2023	"EGY"	54	"Man-made filaments"	731332.79	.2960315
2023	"EGY"	55	"Man-made staple fibres"	958495.21	.1434913
2023	"EGY"	56	"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof"	4962072.5	.2516485
2023	"EGY"	57	"Carpets and other textile floor coverings"	1.247e+08	.238394
